TransactionAmount,TransactionType,MerchantCategory,Location,DeviceType,SpendingDeviationScore,VelocityScore,GeoAnomalyScore,PaymentChannel
599.23,3,1,5,3,1.84,3,0.08,3
108.28,1,4,4,1,-0.06,10,0.53,0
812.01,0,3,1,2,-0.79,9,0.31,1
7.63,2,7,4,3,0.03,14,0.1,1
153.03,3,4,2,2,-0.89,14,0.15,1
1592.33,0,3,0,3,-0.21,2,0.69,1
642.91,3,0,4,0,-0.15,2,0.53,0
8.54,1,1,5,0,-0.06,19,0.53,3
23.88,1,6,7,1,1.38,15,0.6,1
202.1,3,3,2,1,-0.46,2,0.71,2
24.41,1,3,5,1,-0.44,13,0.75,1
6.34,2,3,2,1,-0.76,9,0.71,2
434.43,3,6,4,0,-0.33,7,0.12,2
30.21,2,5,5,0,0.75,9,0.75,1
346.92,3,0,6,2,-1.54,17,0.13,1
14.76,2,2,2,1,1.12,1,0.19,1
18.49,1,7,4,2,-1.03,12,0.64,0
456.82,3,1,4,3,0.15,13,0.43,1
7.94,1,5,3,2,-0.62,12,0.5,2
0.01,3,3,1,1,-0.38,15,0.36,0
141.11,1,1,1,2,0.61,5,0.43,3
1093.69,0,2,5,2,0.7,4,0.55,2
3.41,2,5,7,0,1.0,2,0.2,3
15.74,2,0,4,0,-0.33,6,0.15,2
58.44,1,2,4,0,-1.37,10,0.45,1
442.26,3,2,6,0,-0.4,17,0.2,2
1468.11,0,7,3,3,0.27,4,0.96,2
1274.47,0,7,4,1,0.93,4,0.04,3
272.48,1,7,2,2,-1.24,10,0.33,2
277.16,3,2,1,1,-0.3,3,0.4,2
35.96,1,4,5,2,-1.59,8,0.26,0
954.82,0,0,3,0,-0.0,6,0.03,0
361.06,3,6,4,0,-0.53,13,0.35,1
166.85,3,7,3,0,0.31,10,0.74,2
33.02,2,2,4,1,-0.48,20,0.47,2
66.46,2,0,2,3,0.52,16,0.93,3
783.78,0,5,0,0,-1.37,5,0.67,2
1028.1,0,2,4,3,0.54,15,0.48,0
810.29,0,7,7,0,-1.32,10,0.39,2
11.9,1,5,4,3,-0.23,5,0.7,2
18.52,1,5,1,3,0.67,12,0.16,1
1565.0,0,3,7,0,0.53,3,0.41,3
1093.84,0,7,0,1,-0.46,4,0.01,2
18.94,2,5,3,2,-1.55,13,0.55,1
23.56,2,6,6,3,0.35,15,0.3,2
380.64,3,2,2,0,-1.73,19,0.69,0
148.38,1,2,1,2,0.57,19,0.1,1
23.19,2,0,6,1,-0.79,1,0.06,2
202.74,3,0,0,0,1.67,7,0.8,0
22.23,2,2,6,3,-1.09,1,0.52,0
38.38,0,7,5,2,-0.35,19,0.94,3
60.47,1,1,1,0,-0.16,12,0.69,2
828.91,0,3,5,1,-0.89,14,0.7,1
281.37,3,6,4,1,-0.88,3,0.48,1
456.17,3,6,4,0,-2.1,11,0.19,2
952.98,0,7,3,0,0.2,2,0.0,2
1408.73,0,0,3,1,2.46,20,0.9,0
11.27,2,3,2,0,0.38,18,0.6,3
426.12,3,5,2,3,1.85,3,0.26,1
986.87,0,7,2,2,0.18,17,0.63,1
1.21,3,3,6,2,0.56,14,0.88,3
448.14,3,6,0,2,-1.4,10,0.7,3
40.49,1,0,7,1,2.22,2,0.65,0
995.98,0,1,3,2,0.37,10,0.55,3
365.1,3,5,3,1,-0.02,12,0.28,2
77.15,1,3,1,3,-0.31,20,0.45,2
19.69,2,5,6,1,-0.38,8,0.47,0
0.01,0,0,1,3,1.65,1,0.69,3
16.88,2,6,4,3,1.49,10,0.17,2
31.94,2,1,4,2,0.33,11,0.86,3
134.3,3,5,4,0,1.23,13,0.11,3
31.07,2,6,5,2,-0.14,15,0.97,3
72.86,1,6,4,2,-1.58,20,0.77,2
29.93,2,4,4,2,-0.39,20,0.21,3
671.46,3,7,3,0,-0.6,5,0.69,1
1022.77,0,6,0,0,0.46,15,0.7,2
384.53,3,6,3,1,1.95,11,0.31,2
50.46,1,4,4,1,0.75,12,0.9,3
147.6,1,3,5,2,-0.07,12,0.15,3
713.87,3,4,1,2,-1.33,12,0.09,2
1033.12,0,6,4,1,0.71,2,0.87,0
90.17,2,3,6,0,-0.1,4,0.21,3
27.73,2,5,5,0,-0.26,2,0.51,3
20.96,2,1,2,2,-0.25,20,0.74,3
529.38,3,3,6,2,-0.28,2,0.79,0
14.95,1,7,4,0,-1.23,7,0.04,3
44.14,3,6,4,0,0.04,16,0.17,3
36.78,1,0,0,0,1.07,7,0.65,3
389.94,0,4,6,2,1.14,4,0.9,2
1372.15,0,6,6,3,-0.72,20,0.22,1
189.37,1,5,7,3,0.43,14,0.75,1
658.89,3,5,5,3,-0.33,13,0.47,3
23.43,2,7,0,3,1.12,7,0.16,0
208.68,1,4,2,3,1.5,4,0.49,3
70.57,1,5,4,0,-1.17,19,0.41,1
39.14,1,4,0,3,-1.21,2,0.61,1
57.58,2,1,2,0,0.46,12,0.41,1
485.95,3,1,6,3,-0.89,11,0.56,3
36.06,2,5,7,3,0.81,14,0.92,3
108.29,1,4,3,0,-2.17,13,0.05,0
64.96,2,1,7,2,0.65,7,0.79,3
308.52,3,3,1,1,0.43,3,0.96,2
15.85,2,7,0,3,0.44,19,0.25,1
15.45,1,0,7,1,-1.23,16,0.22,2
815.07,0,4,7,2,-1.08,18,0.1,1
274.74,3,0,5,1,-0.32,13,0.1,0
2088.17,0,4,5,2,-0.35,12,0.67,0
1013.02,0,4,0,1,-0.5,2,0.9,3
1048.81,0,1,3,3,-0.22,8,0.85,1
23.42,2,5,3,1,-0.19,7,0.38,0
511.56,3,5,5,1,1.2,2,0.29,2
95.84,1,6,1,2,0.69,19,0.79,1
44.96,1,5,3,0,-1.74,20,0.41,1
1040.03,0,3,4,3,0.86,13,0.44,0
24.06,2,7,3,3,-0.65,16,0.29,3
413.42,3,2,3,2,-0.87,20,0.81,0
12.21,2,5,3,0,-0.56,9,0.97,0
253.95,3,1,6,0,0.84,8,0.53,3
245.37,3,5,5,2,-0.35,4,0.01,1
111.07,1,4,2,3,1.44,11,0.78,2
153.54,1,0,7,0,-0.66,14,0.97,1
3.46,1,3,1,2,1.2,15,0.0,0
14.41,3,2,3,0,0.55,1,0.22,1
30.89,1,6,5,1,-0.5,14,0.16,3
21.42,2,4,2,2,0.11,6,0.02,1
581.18,0,3,4,2,0.54,5,0.99,3
35.13,2,4,7,2,-0.86,5,0.6,1
69.51,1,2,1,2,2.25,1,0.54,1
60.2,3,7,1,1,1.26,19,0.2,1
220.78,3,0,7,2,0.87,11,0.16,2
10.24,2,5,5,3,0.57,2,0.25,2
625.73,3,2,3,0,0.14,4,0.91,2
154.79,3,5,4,1,-0.8,11,0.65,0
187.96,3,6,2,2,0.31,18,0.83,0
10.98,1,0,2,0,-0.36,14,0.77,3
343.91,0,6,3,0,-0.56,1,0.43,3
438.99,3,4,5,2,-0.99,5,0.36,3
325.35,1,4,5,3,1.81,13,0.46,1
391.78,3,6,1,2,-2.43,16,0.26,2
1468.54,0,5,0,0,0.15,12,0.03,0
1366.96,0,7,3,1,-0.3,14,0.62,0
94.87,1,1,2,1,-1.22,18,0.77,1
1197.25,0,6,5,1,0.37,19,0.25,0
199.47,1,7,2,0,-0.6,7,0.78,0
263.54,3,4,6,0,-0.57,12,0.1,0
256.8,1,5,7,3,-0.67,4,0.31,0
23.15,2,7,7,2,-0.43,3,0.8,0
660.61,3,5,1,3,-2.44,16,0.59,0
810.05,0,2,4,3,-1.77,16,0.32,2
66.31,3,4,6,3,0.36,7,0.56,0
16.19,1,0,0,3,-1.1,10,0.36,0
29.39,2,1,1,0,1.49,20,0.64,0
305.88,3,0,6,1,-1.56,16,0.3,3
66.25,1,6,5,3,-0.08,15,0.28,1
15.88,2,7,7,1,-0.41,17,0.71,1
0.01,3,1,5,2,-1.07,20,0.55,3
31.2,2,6,2,3,1.72,1,0.85,3
158.81,3,7,3,3,0.31,3,0.12,3
57.87,1,5,7,1,-0.84,3,0.22,0
312.67,3,5,1,0,2.69,19,0.43,0
159.06,1,2,2,1,-0.38,4,0.03,3
512.18,3,7,1,2,0.69,4,0.93,3
28.76,2,3,6,2,-0.45,18,0.72,0
23.96,2,6,3,3,-0.11,8,0.43,3
40.18,1,7,5,0,2.74,11,0.06,3
1327.15,0,0,6,0,-0.49,13,0.56,0
160.76,3,0,2,2,-0.44,15,0.15,1
12.73,2,7,4,2,-1.36,7,0.54,2
9.34,2,2,1,0,-0.98,20,0.81,1
145.13,1,4,5,2,-1.15,8,0.0,1
360.51,3,4,5,1,-1.4,13,0.18,1
58.9,2,5,3,0,-0.56,5,0.6,1
1.85,1,7,3,1,-0.32,2,0.65,1
143.62,1,6,6,0,-0.37,16,0.39,3
78.74,3,5,5,0,1.18,14,0.41,3
176.86,1,3,1,2,-1.59,8,0.17,3
639.49,3,2,1,0,0.84,18,0.29,1
352.98,3,0,5,3,0.69,6,0.85,0
13.21,2,0,6,2,0.58,14,0.03,3
26.85,2,6,6,2,0.76,13,0.18,3
5.87,3,2,0,0,-0.41,6,0.36,0
14.0,2,2,7,1,0.96,2,0.5,1
11.28,1,2,3,0,-0.52,16,0.27,3
23.35,2,3,4,1,0.01,13,0.8,2
35.36,2,3,2,3,1.06,15,0.03,2
215.27,3,7,6,3,-1.25,8,0.34,2
237.4,3,0,6,2,-0.6,8,0.87,3
25.11,1,2,5,2,-0.97,17,0.6,0
23.42,2,1,7,2,1.35,16,0.52,0
1333.41,0,0,1,3,0.51,15,0.69,2
111.01,3,3,2,3,1.21,8,0.56,3
296.0,1,6,1,2,-0.48,18,0.28,0
229.72,3,3,6,2,1.09,17,0.6,1
17.13,2,7,3,0,-1.31,7,0.38,0
300.9,1,5,6,2,0.6,6,0.72,2
294.19,3,1,6,2,0.32,13,0.05,1
16.98,2,1,4,1,0.34,2,0.07,3
1293.95,0,0,2,0,0.37,5,0.86,1
877.53,0,1,3,3,0.14,5,0.88,2
8.62,2,6,1,1,0.72,16,0.6,3
4.2,2,0,7,1,-0.09,5,0.16,1
16.38,2,6,6,2,-0.29,15,0.04,0
46.99,1,5,3,0,-0.58,4,0.83,0
48.74,1,3,3,3,-0.81,3,0.91,1
685.18,0,4,5,3,-1.0,7,0.36,0
361.82,3,7,0,3,-0.17,10,0.94,1
78.86,1,7,3,2,-1.6,18,0.43,3
97.61,2,7,6,2,-1.52,8,0.75,2
556.68,3,2,1,0,-0.95,8,0.86,3
582.11,0,4,7,2,1.2,16,0.1,3
47.99,1,4,3,0,-0.24,3,0.89,2
0.01,3,2,4,2,0.58,5,0.36,2
440.74,3,0,2,0,0.84,12,0.94,1
0.01,3,3,5,2,-0.12,12,0.95,2
170.91,1,0,0,0,3.09,17,0.64,1
22.69,2,4,5,2,1.88,11,0.56,0
341.28,3,1,4,0,-1.35,19,0.01,3
865.59,3,6,5,1,-0.09,16,0.51,2
6.21,1,5,2,2,0.79,17,0.63,3
1235.02,0,5,0,0,-0.54,10,0.72,3
1460.65,0,1,0,0,0.82,18,0.42,3
287.46,3,4,2,0,0.21,7,0.48,3
184.8,1,7,5,2,-0.35,17,0.89,2
410.71,3,3,4,0,1.23,8,0.13,1
449.09,3,3,7,3,0.85,11,0.56,3
244.2,1,4,2,3,-1.44,9,0.85,2
16.13,2,1,1,1,0.66,14,0.55,2
1205.53,0,4,3,3,0.97,13,0.06,2
115.1,1,2,2,0,0.54,2,0.76,2
1248.34,0,1,6,3,0.12,20,0.03,0
176.38,3,0,5,1,0.29,3,0.71,3
661.06,0,6,3,1,0.04,3,0.83,0
385.08,3,1,3,2,-0.49,18,0.46,1
18.49,2,1,7,0,-0.63,12,0.53,1
12.09,2,0,7,3,-0.63,18,0.88,1
42.73,2,1,0,1,-0.58,18,0.69,3
11.59,2,1,7,2,1.71,14,0.97,1
52.04,2,4,5,0,0.2,4,0.27,0
10.89,2,0,1,3,-1.21,3,0.29,0
1159.35,0,2,3,0,1.56,4,0.08,1
660.35,0,3,4,2,-0.13,8,0.51,0
55.36,3,1,0,2,-0.86,18,0.67,0
33.29,1,5,1,2,-0.01,7,0.02,0
26.49,2,1,0,3,-0.57,1,0.32,2
1366.92,0,4,0,0,1.21,4,0.28,1
263.15,3,1,1,1,-0.42,19,0.95,3
53.07,1,0,7,1,-0.34,15,0.41,1
0.01,3,3,6,2,0.78,10,0.49,3
12.67,2,1,4,0,-0.31,7,0.13,1
888.99,0,3,7,0,0.37,13,0.43,3
82.03,1,5,4,2,0.77,14,0.9,1
413.7,3,6,7,0,-0.38,10,0.31,2
143.36,3,5,3,1,0.2,11,0.81,2
333.3,3,7,4,0,0.52,16,0.11,1
22.67,2,7,5,1,-1.81,13,0.53,3
96.92,3,7,3,3,0.55,18,0.6,0
14.86,2,7,6,2,-0.42,3,0.12,2
56.41,1,3,3,1,1.23,14,0.74,2
74.86,1,5,7,0,-0.83,3,0.14,0
15.68,2,5,5,3,0.69,13,0.31,0
878.2,3,4,6,0,0.6,4,0.77,1
34.57,1,4,5,2,-0.73,8,0.81,2
306.66,3,3,5,2,-0.84,2,0.24,2
33.77,2,0,7,1,-1.34,14,0.3,0
136.79,1,5,4,0,0.02,6,0.35,2
132.95,1,2,6,1,1.75,10,0.54,0
14.01,2,7,2,2,-0.21,15,0.49,0
8.6,2,0,6,0,-0.48,16,0.68,1
979.79,0,5,1,0,-1.18,7,0.58,2
34.79,2,7,1,1,-2.59,8,0.91,0
0.01,3,4,0,0,-0.3,10,0.26,2
35.81,2,6,3,1,0.15,8,0.0,0
0.01,0,7,4,3,-0.6,3,0.19,3
111.95,1,5,5,2,0.52,20,0.43,0
1128.13,0,5,2,1,0.17,2,0.57,0
19.74,2,1,5,3,-0.26,8,0.31,2
1719.5,0,7,2,3,0.89,12,0.98,0
3.19,1,7,2,2,-0.53,4,0.27,2
12.48,2,3,4,1,0.27,11,0.36,1
1354.67,0,2,3,2,0.92,5,0.04,1
8.31,2,1,2,0,1.54,1,0.32,2
275.89,0,5,3,0,1.14,2,0.11,1
248.51,3,4,6,3,-0.92,19,0.22,0
519.52,0,4,1,3,-0.11,8,0.02,1
783.46,0,1,0,2,-0.69,10,0.36,2
45.11,1,0,7,0,-1.05,2,0.42,0
1482.34,0,0,6,1,1.25,7,0.21,0
10.48,2,6,3,1,0.06,15,0.4,0
24.99,2,2,4,3,0.95,3,0.61,2
45.12,2,4,0,2,-1.19,1,0.32,1
75.7,2,6,7,3,-0.13,6,0.44,3
0.01,3,2,7,3,-0.55,3,0.13,0
63.87,2,1,6,2,1.46,13,0.79,1
24.68,2,1,1,0,-0.32,19,0.07,1
14.97,2,2,2,3,1.48,3,0.76,1
1685.81,0,1,7,3,1.07,18,0.42,1
26.7,1,0,0,2,-1.09,1,0.79,1
904.59,3,3,6,3,1.31,13,0.24,1
445.24,1,1,5,3,0.35,6,0.96,1
141.33,3,4,6,0,-0.52,8,0.25,2
76.96,2,5,7,2,0.76,4,0.65,1
1464.85,0,5,7,0,1.88,9,0.63,0
175.19,3,3,0,2,-0.1,15,0.82,0
9.39,2,2,1,1,0.83,16,0.01,3
1217.79,0,2,6,3,1.28,15,0.9,2
1148.66,0,1,6,0,-0.99,4,0.89,1
57.76,1,6,1,3,0.39,3,0.11,1
136.2,3,5,0,0,-0.1,8,0.74,3
18.08,2,5,2,2,-0.27,5,0.94,3
38.87,1,7,5,2,1.11,1,0.24,1
86.38,1,7,2,3,0.03,20,0.28,2
132.84,3,4,6,2,-0.87,1,0.6,0
177.32,3,1,5,3,0.56,8,0.94,3
413.77,3,0,5,1,1.53,15,0.01,2
241.23,3,3,6,2,-0.18,4,0.71,1
801.01,0,7,3,1,0.42,5,0.29,2
260.45,1,3,5,3,-1.25,9,0.5,1
14.45,2,3,4,0,-0.52,14,0.47,2
1041.14,0,6,1,2,-0.88,14,0.27,3
332.57,3,3,2,1,0.68,17,0.26,2
215.21,0,0,3,3,1.8,2,0.19,2
157.97,3,4,1,1,0.38,11,0.96,3
69.39,2,0,4,2,0.24,11,0.37,2
149.85,1,2,3,1,0.2,4,0.42,1
12.81,2,6,7,0,1.3,2,1.0,1
158.22,1,4,6,1,1.72,17,0.19,0
1285.89,0,7,2,3,0.61,9,0.85,2
417.63,3,3,4,2,-2.98,12,0.78,3
72.89,1,6,4,2,0.25,6,0.03,1
809.18,0,0,6,3,0.36,15,0.12,2
0.01,3,7,6,3,0.86,9,0.9,1
1958.52,0,4,1,0,-0.29,20,0.88,3
214.45,1,1,1,3,-0.58,5,0.43,0
440.8,0,4,5,2,-1.1,18,0.8,2
530.94,0,1,2,3,2.32,11,0.4,0
385.02,3,7,6,3,0.17,7,0.33,3
216.05,3,0,3,0,-1.03,2,0.5,3
804.06,3,7,7,2,-0.42,2,0.08,3
30.87,2,5,0,1,0.42,1,0.29,0
262.63,3,3,1,3,2.28,14,0.12,2
607.47,0,1,3,1,0.31,5,0.44,0
0.01,3,5,2,0,1.03,1,0.91,1
43.25,1,5,0,1,0.19,4,0.81,3
55.98,2,4,6,3,0.13,18,0.33,2
1609.06,0,6,6,0,0.84,11,0.95,3
880.22,0,4,2,1,0.71,8,0.4,0
9.41,2,2,2,3,-0.4,16,0.33,3
14.07,2,0,5,2,0.81,2,0.17,3
1751.35,0,3,2,0,0.16,1,0.67,2
900.8,0,7,0,3,-0.7,12,0.82,2
20.43,2,7,5,1,-0.03,19,0.91,2
13.23,2,5,4,1,0.61,15,0.69,0
54.13,2,2,2,2,-0.29,11,0.6,1
0.01,3,2,6,1,1.54,10,0.13,1
357.63,3,5,6,3,0.58,15,0.54,1
16.11,2,2,4,0,0.26,3,0.34,0
10.57,2,4,1,0,-0.41,11,0.38,0
843.6,0,2,0,1,-0.24,20,0.08,1
71.35,1,6,4,2,0.5,9,0.93,1
786.77,0,1,3,2,0.26,6,0.67,2
642.23,0,6,4,2,1.79,6,0.69,0
162.77,0,2,3,0,-0.17,2,0.59,1
10.19,2,4,0,2,-0.95,13,0.65,2
0.01,3,4,2,1,1.11,5,0.37,0
249.68,3,1,4,3,-0.81,16,0.59,1
28.39,2,5,5,1,-1.79,18,0.05,2
118.33,1,4,1,3,-1.55,13,0.04,2
371.52,0,2,5,1,-0.9,11,0.98,2
6.09,2,0,2,1,0.7,3,0.79,1
246.55,1,7,5,0,0.72,2,0.52,1
475.43,0,5,5,1,-0.35,10,0.45,1
43.56,2,5,2,0,0.25,16,0.31,1
63.5,2,1,1,0,2.53,20,0.19,2
4.98,1,0,0,3,-0.57,12,0.35,0
239.04,3,5,3,3,0.36,13,0.93,3
7.02,1,3,2,0,-1.61,16,0.99,2
563.48,3,7,4,1,-0.98,4,0.48,1
554.93,0,1,3,3,2.22,1,0.56,0
0.64,1,2,5,0,0.54,14,0.22,3
931.35,0,4,3,1,0.42,5,0.29,0
322.74,3,5,6,1,1.26,8,0.28,2
155.84,3,4,6,2,-0.45,11,0.48,0
37.36,2,2,3,2,-0.67,19,0.94,1
71.12,2,3,0,0,-1.02,8,0.69,3
255.15,0,6,3,0,0.64,19,0.04,1
683.51,0,2,3,1,0.3,20,0.49,1
374.14,3,5,3,3,0.65,12,0.44,3
169.39,1,0,7,3,1.12,17,0.28,1
137.93,3,3,6,2,0.04,4,0.66,2
237.37,1,0,3,2,-0.28,6,0.68,0
1564.61,0,3,3,1,0.24,13,0.51,2
1065.31,0,6,6,0,2.83,16,0.37,2
110.87,1,1,1,1,-1.01,9,0.92,3
6.6,2,6,1,0,-1.02,17,0.69,1
326.89,3,0,4,1,-0.94,15,0.53,2
38.53,2,0,5,0,0.09,9,0.05,2
32.06,1,6,7,0,-0.78,7,0.12,2
14.79,1,4,2,2,-0.72,20,1.0,0
76.77,1,4,5,1,-0.26,13,0.0,0
0.09,1,0,6,1,0.19,19,0.53,1
1091.98,0,6,3,3,-0.61,10,0.81,3
131.43,1,2,6,1,-0.09,6,0.04,0
5.39,1,3,6,2,-0.44,1,0.47,2
1029.71,0,6,5,2,0.8,9,0.74,0
407.02,3,6,4,1,-0.26,4,0.15,1
196.35,1,5,1,3,-0.57,14,0.42,3
244.13,3,4,4,0,2.34,2,0.74,2
402.36,3,1,3,2,-2.55,3,0.95,3
407.45,3,6,0,1,0.71,4,0.44,3
924.86,0,7,3,2,1.41,8,0.24,2
113.56,2,2,3,3,0.72,2,0.58,1
25.75,2,4,5,0,0.86,20,0.04,1
239.2,1,4,2,1,0.82,10,0.22,0
268.25,3,1,5,2,-0.42,2,0.94,0
2.84,1,5,0,0,-1.15,11,0.71,3
390.23,3,1,7,2,-0.77,16,0.28,2
149.32,0,0,5,3,0.47,3,0.74,0
174.72,3,5,3,1,-1.17,8,0.92,3
28.78,2,2,7,1,-0.67,18,0.98,2
24.58,2,3,2,0,0.41,8,0.15,2
610.01,3,2,4,3,0.98,4,0.16,0
17.31,1,1,0,1,-0.95,17,0.59,1
3.84,1,0,0,2,0.96,14,0.23,2
0.01,3,5,6,0,0.45,2,0.61,0
303.72,0,6,5,1,-0.32,20,0.18,3
95.1,1,5,5,3,-0.78,13,0.74,0
294.91,3,1,6,1,-2.32,12,0.55,2
349.8,3,5,6,0,0.34,20,0.48,1
142.42,1,5,0,0,0.98,17,0.46,0
0.01,3,3,5,2,1.57,11,0.23,1
65.57,0,7,6,1,-2.18,19,0.21,2
1033.44,0,2,0,2,-0.42,17,0.25,1
426.82,3,2,6,2,1.48,14,0.27,2
248.75,3,6,3,1,0.14,12,0.98,1
311.22,3,3,5,3,0.35,2,0.2,3
71.48,3,4,5,3,0.6,9,0.1,1
28.44,2,7,1,3,-1.06,2,0.43,1
274.44,0,1,1,1,1.17,19,0.38,2
5.08,2,1,1,1,-0.86,7,0.6,3
1702.24,0,5,4,2,0.6,10,0.31,0
9.2,2,4,3,3,-0.76,7,0.59,2
689.15,3,2,1,1,0.39,14,0.29,0
10.94,2,7,3,0,0.38,20,0.55,0
1029.45,0,5,0,3,0.71,15,0.71,3
14.47,1,6,4,2,0.98,8,0.36,1
29.71,2,5,6,2,0.61,18,0.25,3
11.27,2,5,6,0,0.54,5,0.33,2
14.23,1,0,5,0,-0.37,8,0.37,0
17.89,2,1,0,0,0.78,3,0.61,2
880.42,0,5,3,2,-0.09,10,0.63,3
17.85,2,5,6,2,-0.51,6,0.59,1
2579.74,0,7,6,3,-0.31,5,0.89,0
8.66,2,2,6,3,-1.01,8,0.72,1
1599.07,0,3,3,1,1.55,16,0.31,3
25.66,1,4,0,2,-1.39,11,0.72,3
100.92,3,3,6,1,-0.77,5,0.67,0
42.14,2,2,7,0,2.36,7,0.82,0
8.76,2,4,7,1,0.98,9,0.08,0
165.93,1,3,1,2,-0.33,19,0.11,1
1123.05,0,2,7,1,-1.01,1,0.74,3
512.21,0,1,2,3,-0.11,3,0.56,1
1208.53,0,1,6,3,-0.84,19,0.19,1
317.94,1,1,4,3,1.34,1,0.62,1
92.4,3,6,0,3,-0.29,10,0.33,0
6.92,1,0,1,0,-0.42,18,0.49,0
34.1,2,5,0,0,-1.09,14,0.18,3
9.92,2,5,3,3,-1.56,15,0.01,1
943.68,0,5,6,0,0.95,1,0.88,3
1275.1,0,0,4,3,1.8,11,0.91,3
65.64,2,1,7,1,0.44,19,0.31,2
368.24,3,6,3,3,0.15,10,0.75,2
25.85,2,7,1,1,-1.64,10,0.36,0
15.45,2,3,4,0,1.01,7,0.22,1
187.15,1,1,5,3,0.33,13,0.04,3
16.16,2,2,4,1,0.46,12,0.67,1
1253.12,0,7,7,3,-0.42,15,0.75,2
343.12,3,3,6,1,0.27,14,0.02,3
202.61,3,3,4,0,-0.54,16,0.16,1
102.36,1,1,4,0,-0.14,5,0.68,2
370.41,3,4,5,1,-0.01,14,0.56,1
256.6,3,7,3,3,-0.47,12,0.16,2
910.09,0,6,3,1,-0.8,7,0.99,0
25.09,2,3,0,1,-0.3,11,0.48,3
159.54,3,7,7,3,-0.63,15,0.4,0
681.85,0,3,3,1,-0.09,14,0.77,0
46.6,1,6,0,2,0.44,18,0.56,2
522.98,0,2,5,0,0.05,13,0.82,2
463.17,0,7,7,1,0.88,12,0.69,0
14.03,1,6,1,1,-1.53,1,0.38,2
166.29,1,5,4,2,-0.63,4,0.45,1
600.7,3,0,1,3,-0.81,15,0.46,1
147.7,0,3,0,3,0.03,4,0.79,1
111.08,1,6,3,1,0.49,1,0.74,0
20.0,2,4,7,2,-0.61,8,0.47,2
576.53,0,4,1,1,1.0,14,0.22,3
5.88,2,6,7,2,-1.18,7,0.98,0
18.96,1,7,4,3,-0.08,4,0.33,2
141.03,1,2,0,2,0.37,2,0.26,2
60.02,2,6,7,0,0.3,14,0.11,1
1352.39,0,0,4,2,0.57,20,0.28,1
21.85,1,7,1,2,-0.48,9,0.55,0
395.91,3,1,4,3,-0.02,11,0.37,2
951.84,0,7,0,2,0.15,6,0.12,0
18.28,2,6,1,3,0.19,18,0.61,2
31.11,2,4,5,1,0.1,4,0.46,0
11.05,2,1,3,0,1.44,20,0.66,3
1823.37,0,3,3,1,0.12,5,0.74,2
352.28,3,0,4,2,-1.53,8,0.51,3
433.86,3,4,7,3,-1.08,7,0.75,2
292.69,1,5,0,3,-0.78,19,0.48,3
1066.36,0,7,5,3,0.42,14,0.18,2
185.78,1,3,0,3,-0.49,12,0.04,0
22.44,2,3,7,0,-1.04,11,0.64,0
30.56,2,6,5,2,0.5,5,0.72,2
141.17,3,6,3,1,-0.01,6,0.05,1
67.19,3,4,3,3,1.73,3,0.51,0
276.24,1,5,0,1,2.91,20,0.7,3
1070.86,0,6,4,2,-0.49,7,0.52,2
398.41,0,3,2,3,0.48,5,0.08,3
495.22,1,2,2,3,1.72,10,0.67,2
409.19,3,6,4,2,0.62,17,0.98,0
17.98,2,6,2,0,-0.55,4,0.11,2
17.59,1,7,5,0,1.18,1,0.31,1
316.97,3,7,7,2,0.12,2,0.61,0
41.45,1,6,0,0,-0.24,14,0.18,2
16.73,2,0,1,1,0.63,15,0.83,2
7.1,2,5,6,1,0.97,2,0.15,3
96.11,2,3,5,2,-1.03,10,0.21,2
11.16,1,2,1,2,-0.63,2,0.31,3
118.94,1,2,0,2,-1.99,9,0.69,0
1152.3,0,3,0,3,-1.54,8,0.09,3
23.54,2,3,3,2,-0.3,3,0.66,3
1460.33,0,3,3,2,0.3,6,0.26,2
17.18,2,1,0,3,0.53,13,0.91,3
224.79,1,0,7,1,1.0,4,0.16,1
383.69,3,2,1,2,0.85,12,0.8,2
4.52,0,5,7,0,1.64,6,0.52,1
88.59,1,0,6,2,-1.22,17,0.38,0
1183.42,0,4,7,1,-0.09,14,0.58,1
101.98,1,2,0,3,0.8,20,0.72,3
7.55,2,1,4,1,1.02,8,0.76,0
546.84,0,4,2,2,0.29,13,0.25,2
205.74,1,2,2,2,-2.01,1,0.16,3
25.22,1,1,5,2,1.16,6,0.37,3
40.77,2,7,3,1,-0.18,2,0.01,1
59.57,1,6,0,3,0.92,7,0.78,2
25.33,1,6,1,1,-0.01,8,0.63,2
19.88,2,1,0,1,0.0,8,0.87,0
506.83,3,3,1,2,0.17,11,0.82,1
2045.85,0,7,4,1,-0.18,19,0.3,3
19.69,2,2,7,2,0.59,3,0.73,1
585.81,3,1,6,3,0.67,20,0.11,0
43.49,2,1,5,2,1.02,15,0.68,2
84.13,1,4,5,0,0.73,14,0.56,0
451.52,1,7,4,1,-0.93,11,0.25,0
1682.8,0,1,5,2,-0.38,7,0.18,3
469.43,3,7,7,0,0.62,14,0.76,1
922.28,0,5,2,3,-0.57,18,0.65,0
11.39,2,5,1,1,-1.46,9,0.24,2
30.3,2,4,6,2,-0.91,1,0.26,1
80.39,1,1,1,2,-1.03,4,0.89,3
4.9,1,3,6,1,-1.19,14,0.7,2
11.06,2,6,6,1,0.73,13,0.05,2
318.86,3,6,0,3,-0.16,7,0.98,2
6.4,1,2,7,1,0.8,4,0.17,2
